,title
79,"'체시스' 5% 이상 상승, 주가 5일 이평선 상회, 단기·중기 이평선 역배열"
80,"KT&G 주가, 연중 최저가…중동수출 불확실성 완화 기대"
81,"맥쿼리인프라주가, 28일 -1.76%변동"
82,[장태민의 채권포커스] 뉴욕 주가 폭락이 만든 스산한 금융시장 풍경
83,"와이제이엠게임즈주가(193250), 27일 -3.07%변동…"
84,정 총리 “이번 주가 중대고비…오늘부터 대구에서 지휘”
85,주가·원화 급락…'15조 코로나 추경' 거론에 재정 악화 우려도
86,"셀리버리 주가 장중 급등, 코로나19 폐렴 치료 물질 임상 준비"
87,"[TF 이슈&주가] ""파라다이스 성장 체력 여전히 유효""…매수 '유지'"
88,"바이오시밀러 업종, 올해 주가 상승세 기대…셀트리온헬스케어 최선호 – 신한금융투자"
89,"한국투자증권, '부메랑스텝다운형' 주가연계증권 27일까지 판매"
90,"KG이니시스주가, 28일 -8.06%변동"
91,"LG화학 주가 초반 올라, 미국 전기차회사에 원통형배터리 독점공급"
92,"엔에스쇼핑주가, 28일 0.13%변화"
93,"한진칼 주가 상승, 수상한 지분 늘리는 델타항공·반도건설"
94,"골드만 ""올해 美 기업 순익 0% 증가…주가 7% 추가↓·10년물 1% 하회""(상보)"
95,"세아제강지주주가(003030), 27일 0.15%변화…"
96,"사업가 납치·살해 후 9개월만에 잡힌 조폭 ""이 사건은 주가조작 탓"""
97,美 테슬라 주가 추락에...국내 배터리주 '장중 곤두박질'
98,<뉴욕마켓워치> 코로나19 패닉에 파월 전격 시장개입…주가 혼조·국채 급등
99,"비트코인 1060만 원대 유지, 가상화폐 시세와 테마기업 주가 ‘하락’"
100,"정세균 총리 ""이번 주가 중대 고비, 실기하면 안 돼"""
101,지역사회 감염 차단 이번 주가 고비
102,"‘코로나19’ 비상..줄줄 빠지는 주가, 치솟는 환율"
103,"강원랜드 주식 강력매수로 높아져, “코로나19 영향 끝나면 주가 반등”"
104,[종합] '코로나 공포' 美주가 조정구간 진입…안전자산 도피 행렬
105,"현대코퍼레이션홀딩스주가(227840), 28일 -3.02%변동"
106,코로나19 확산세 이번주가 골든타임…국민 협조에 달렸다
107,"영원무역주가, 28일 -1.58%변동폭 보여…"
108,"'체시스' 5% 이상 상승, 주가 5일 이평선 상회, 단기·중기 이평선 역배열"
109,"KT&G 주가, 연중 최저가…중동수출 불확실성 완화 기대"
110,"맥쿼리인프라주가, 28일 -1.76%변동"
111,[장태민의 채권포커스] 뉴욕 주가 폭락이 만든 스산한 금융시장 풍경
112,"와이제이엠게임즈주가(193250), 27일 -3.07%변동…"
113,정 총리 “이번 주가 중대고비…오늘부터 대구에서 지휘”
114,"“강원랜드, 코로나19 소멸 시 주가 강한 반등 기대”"
115,"SK증권 ""포스코 목표주가 하락""...업황 불확실성 확대로 대폭 하향"
116,주가·원화 급락…'15조 코로나 추경' 거론에 재정 악화 우려도
117,"셀리버리 주가 장중 급등, 코로나19 폐렴 치료 물질 임상 준비"
118,"'케어랩스' 10% 이상 상승, 주가 60일 이평선 상회, 단기·중기 이평선 역배열"
119,"[TF 이슈&주가] ""파라다이스 성장 체력 여전히 유효""…매수 '유지'"
120,"[TF 이슈&주가] ""파라다이스 성장 체력 여전히 유효""…매수 '유지'"
121,"한진칼 주가 6만 원 처음 넘어, 경영권 분쟁에 한진그룹 주가 강세"
122,"바이오시밀러 업종, 올해 주가 상승세 기대…셀트리온헬스케어 최선호 – 신한금융투자"
123,"한국투자증권, '부메랑스텝다운형' 주가연계증권 27일까지 판매"
124,"KG이니시스주가, 28일 -8.06%변동"
125,"LG화학 주가 초반 올라, 미국 전기차회사에 원통형배터리 독점공급"
126,"엔에스쇼핑주가, 28일 0.13%변화"
127,"""넷마블, 흥행작 없어 실적 부진··· 목표주가 4.1%↓"" [KB증권]"
128,"한진칼 주가 상승, 수상한 지분 늘리는 델타항공·반도건설"
129,"골드만 ""올해 美 기업 순익 0% 증가…주가 7% 추가↓·10년물 1% 하회""(상보)"
130,"한진칼과 우선주 주가 장중 급등, KCGI 전자투표 도입 공세의 영향"
131,"세아제강지주주가(003030), 27일 0.15%변화…"
132,"사업가 납치·살해 후 9개월만에 잡힌 조폭 ""이 사건은 주가조작 탓"""
133,美 테슬라 주가 추락에...국내 배터리주 '장중 곤두박질'
134,<뉴욕마켓워치> 코로나19 패닉에 파월 전격 시장개입…주가 혼조·국채 급등
135,"제이티, 코로나 발 현저한 주가 저평가 ‘매수’-IBK투자"
136,"비트코인 1060만 원대 유지, 가상화폐 시세와 테마기업 주가 ‘하락’"
137,"코미팜, 코로나19 치료제?..""치료효과 확인만 남은 단계"", 주가, 상한가로 마감"
138,"동성제약주가, 28일 -3.52%변화…"
139,"유양디앤유주가, 28일 2.69%변동"
140,"대성엘텍주가(025440), 28일 -3.69%변화"
141,MS 주가 시간외서 1% 이상 하락…코로나19로 실적 전망 경고
142,"쌍용양회우주가(003415), 28일 -2.74%변화"
143,테슬라·버진 갤럭틱도 못 피한 '코로나 공포'…주가 폭락
144,"文 ""대구·경북 전폭지원… 이번 주가 감염병 확산세 변곡점"""
145,"신일산업주가, 28일 -5.03%변화"
146,"국내 주가 반등 마감...2,100선 회복"
147,"'우노앤컴퍼니' 10% 이상 상승, 주가 60일 이평선 상회, 단기·중기 이평선 역배열"
148,"고려제강주가(002240), 28일 -2.40%변동폭 보여…"
149,"""메디톡스, 소송비용으로 목표주가↓··· 2분기부터 개선 기대"" [미래에셋대우]"
150,"'YBM넷' 10% 이상 상승, 주가 상승 중, 단기간 골든크로스 형성"
151,"'SV인베스트먼트' 상한가↑ 도달, 주가 60일 이평선 상회, 단기·중기 이평선 역배열"
152,주가하락에 공매도 기승…하나투어·아모레 등 공매도 비중↑
153,"샘표주가, 28일 -4.04%변동폭 보여…"
154,[표]주가지수선물 투자자별 매매동향(2/28)
155,[표]거래소 주가지수선물·옵션시세표(2/28)
156,"이노션, 해외매출 견조한 성장…주가 하락 매수 기회로-신한"
157,"콜마비앤에이치주가, 28일 0.00%변화…"
158,"예스티주가, 28일 -3.66%변화"
159,"美 애플 주가 추락에...국내증시 스마트폰부품주, '장중 급락'"
160,"앤씨앤주가, 28일 -4.70%변화"
161,"우노앤컴퍼니주가, 28일 -2.21%변동폭 보여…"
162,"야스주가, 28일 -1.57%변화"
163,"팬젠주가, 28일 -4.47%변화"
164,"iMBC주가, 28일 -4.69%변화…"
165,"우리로주가, 28일 -4.76%변동"
166,"팍스넷주가, 28일 -3.85%변동"
167,정 총리 “코로나19 이번 주가 중대 고비…절대 실기해선 안 돼”
168,"글로본주가, 28일 -7.00%변화"
169,"서부T&D주가, 28일 -2.21%변동"
170,"홍콩 부동산 그룹, 상장폐지 계획 발표에 주가 40% 급등"
171,"손오공주가, 28일 -0.65%변동"
172,"'YBM넷' 52주 신고가 경신, 주가 상승 중, 단기간 골든크로스 형성"
173,"하츠주가, 28일 -8.17%변동"
174,"쎄니트주가, 28일 -1.08%변동"
175,"대현주가, 28일 -1.74%변화"
176,"셀트리온헬스케어 주가 6%대 하락, 삼성바이오로직스는 제자리"
177,"'SV인베스트먼트' 10% 이상 상승, 주가 60일 이평선 상회, 단기·중기 이평선 역배열"
178,"한국콜마홀딩스주가, 28일 -1.10%변화…"
179,"PJ파 부두목 조규석, 사업가 납치·살해에 “주가 조작과 무자본 M＆A의 폐해” 주장"
180,"미래에셋생명, 지난 4분기 호실적은 이익안정성 증명해 목표주가 6000원 제시...유안타증권"
181,"KT주가, 28일 -1.65%변동…"
182,"조비주가, 28일 -3.76%변동"
183,"한국콜마주가, 28일 -2.04%변동폭 보여"
184,"AP시스템주가, 28일 -2.08%변화"
185,"웅진주가, 28일 -2.68%변화"
186,"보라티알주가(250000), 28일 -2.70%변동폭 보여…"
187,"韓금융시장, 코로나19 공포에 요동..환율 치솟고 주가 4% 급락(종합)"
188,"버핏 ""美경제 아직 강해…주가급락은 저가매수 기회"""
189,"인크로스주가, 28일 -7.02%변동"
190,"계양전기우주가(012205), 28일 -4.08%변동…"
191,"지엘팜텍주가, 28일 -1.14%변화"
192,"CJ씨푸드1우주가(011155), 28일 3.57%변화…"
193,"美 주가 폭락에 '보이지 않는 힘' 작용…""숏 감마 전략"" 일조"
194,"비즈니스온주가, 28일 -3.25%변화"
195,"알이피주가, 28일 -8.57%변화…"
196,"LG생활건강 LG디스플레이 주가 2%대 하락, LG그룹 계열사 약세"
197,"진양제약주가(007370), 28일 -1.68%변동…"
198,"윈팩주가(097800), 28일 -4.91%변화"
199,[표]유럽 주요기업 주가(2/27)
200,[표]미국 주요기업 주가(2/27)
201,"유비벨록스주가, 28일 -2.56%변동"
202,"[채권-마감] 10년 국채선물 122틱 급등 마감…글로벌 주가 폭락, 추경규모 기대감 등 작용"
203,"동양주가, 28일 20.93%변동"
204,"유유제약주가(000220), 28일 -1.82%변동…"
205,"케이프주가, 28일 -2.36%변화…"
206,"이그잭스주가, 28일 0.00%변동"
207,"에코마케팅주가, 28일 -2.56%변화"
208,"세코닉스주가, 28일 -4.45%변동"
209,"디오스텍주가, 28일 -4.50%변화…"
210,"인터플렉스주가, 28일 -3.03%변화"
211,"이즈미디어주가, 28일 -8.11%변화"
212,"한양이엔지주가, 28일 -2.62%변화"
213,코로나發 'LCD 패널값 상승'.. LGD 주가 반등 촉매제 될까
214,"상지카일룸주가, 28일 -1.40%변동"
215,"엘아이에스주가, 28일 -3.02%변화"
216,"엘컴텍주가, 28일 1.57%변화…"
217,"티비씨주가, 28일 -3.60%변화…"
218,"양지사주가, 28일 -2.62%변동…"
219,"서원인텍주가, 28일 -4.12%변동"
220,"테크윙주가, 28일 -2.56%변화…"
221,"모헨즈주가, 28일 -2.28%변화…"
222,"피에스텍주가, 28일 -0.14%변동"
223,"위니아딤채주가, 28일 -7.35%변화"
224,"빅텍주가(065450), 28일 -1.76%변화"
225,"락앤락주가, 28일 -2.32%변동…"
226,"구영테크주가, 28일 -2.18%변동"
227,"하나금융지주주가, 28일 -2.20%변동폭 보여…"
228,"한국알콜 창해에탄올 MH에탄올 주가 급등, 손소독제 수요 급증"
229,"마니커주가, 28일 -1.29%변동…"
230,"인팩주가(023810), 28일 0.41%변화"
231,"보라티알주가, 27일 -1.58%변동"
232,"광명전기주가, 28일 -1.77%변화…"
233,"농심, `봉` 잡은 `짜파구리`에 목표주가 23% 상향-하이"
234,"태경산업주가, 28일 0.19%변동…"
235,"광진실업주가, 28일 -4.80%변화…"
236,"일진홀딩스주가, 28일 -2.45%변동"
237,"이화전기주가, 28일 3.14%변동"
238,"경창산업주가, 28일 -1.34%변화"
239,"서한주가(011370), 28일 -1.87%변화"
240,"오리콤주가, 28일 -2.36%변동…"
241,"국도화학주가, 28일 -0.75%변화"
242,"일양약품주가, 28일 0.47%변화…"
243,"BGF리테일주가, 28일 -2.24%변동…"
244,"한일시멘트주가, 28일 -1.98%변동폭 보여…"
245,"이노션주가, 28일 -1.31%변화…"
246,"종근당주가, 28일 -2.47%변화"
247,"디아이주가, 28일 -2.91%변동…"
248,"한국금융지주주가, 28일 -2.31%변동폭 보여…"
249,"텔코웨어주가, 28일 -1.76%변화"
250,"한전기술주가, 28일 -1.07%변화…"
251,"현대홈쇼핑주가, 28일 -1.85%변동"
252,"KG케미칼주가, 28일 -0.41%변동"
253,"백광산업주가, 28일 -1.31%변동…"
254,"CJ주가(001040), 28일 -2.02%변동"
255,한진그룹 경영권 분쟁에 한진칼 주가 사상 최고가 기록
256,"디지캡주가(197140), 28일 -1.24%변화…"
257,"명성티엔에스주가, 28일 -2.95%변동…"
258,"핸디소프트주가, 28일 -5.40%변화…"
259,"삼성전자 SK하이닉스 주가 1%대 하락, 반도체경기 회복 지연 우려"
260,"하이셈주가(200470), 28일 -4.41%변동"
261,"삼성전기주가, 28일 -2.66%변동"
262,"삼성공조주가, 28일 -1.53%변동…"
263,"제로투세븐주가, 28일 -4.65%변화…"
264,"동원산업주가, 28일 1.31%변화…"
265,"바이오톡스텍주가(086040), 28일 -3.10%변동폭 보여"
266,"뷰웍스주가(100120), 28일 -5.34%변화"
267,"대한항공주가, 28일 -3.05%변동"
268,"칩스앤미디어주가, 28일 -4.59%변동"
269,"한국쉘석유주가, 28일 0.39%변화"
270,"게임주가 '코로나 방어주' 역할?...""엔씨소프트 등 게임실적 주목"""
271,"파트론주가(091700), 28일 -3.46%변동"
272,"THE E&M주가, 28일 -3.61%변동폭 보여"
273,"덕신하우징주가, 28일 -2.72%변동…"
274,"[Hot-Line] ""강원랜드, 코로나19 소멸시 강한 주가 반등 기대"""
275,"한국제지주가, 28일 -3.38%변화…"
276,"뉴프렉스주가(085670), 28일 -4.52%변화"
277,"유진테크주가(084370), 28일 -2.04%변화"
278,"코로나에 뜨는 중국 '원격의료' 업종, 온라인 의료 플랫폼 주가도 후끈"
279,"제주반도체주가, 28일 -2.90%변동…"
280,"제우스주가(079370), 28일 -3.81%변동"
281,살인혐의 조규석 드디어 체포…'주가조작 폐해' 주장
282,"빛샘전자주가(072950), 28일 -3.38%변동"
283,"로체시스템즈주가, 28일 -4.49%변동…"
284,"현대건설주가, 28일 -1.26%변동"
285,"유유제약2우B주가(000227), 28일 -0.51%변동…"
286,"삼양홀딩스주가, 28일 -1.29%변동폭 보여…"
287,"심텍주가, 28일 -2.38%변동폭 보여…"
288,"덕산네오룩스주가, 28일 0.15%변동"
289,"W홀딩컴퍼니주가, 28일 -2.04%변동"
290,"애니젠주가(196300), 28일 -4.79%변동…"
291,"제노포커스주가, 28일 -5.86%변동…"
292,"서진시스템주가, 28일 -5.11%변화…"
293,"SM C&C주가(048550), 28일 -3.88%변화…"
294,"자연과환경주가, 28일 -0.81%변동…"
295,"메지온주가(140410), 28일 -1.47%변동"
296,"누리텔레콤주가, 28일 -2.69%변동…"
297,"코미팜주가(041960), 28일 15.38%변동"
298,"삼기오토모티브주가, 28일 -5.21%변화"
299,"위지트주가(036090), 28일 -2.32%변동"
300,"시그네틱스주가, 28일 -4.81%변화…"
301,"동양피엔에프주가, 28일 -3.32%변화…"
302,"네오위즈홀딩스주가, 28일 -2.81%변동폭 보여…"
303,"대성창투주가(027830), 28일 -3.09%변동"
304,"피에스엠씨주가, 28일 -1.16%변화…"
305,"케이씨티주가(089150), 28일 -5.21%변동"
306,"엘오티베큠주가, 28일 -3.88%변동…"
307,"한투증권 ""코로나19 확산 3월 첫 주가 고비…경기부양책 주목"""
308,"엘비세미콘주가, 28일 -3.17%변동…"
309,"GKL주가(114090), 28일 -3.18%변동…"
310,"APS홀딩스주가(054620), 28일 -3.83%변동"
311,"휴비스주가, 28일 2.35%변동폭 보여"
312,"BK 에셋 ""주가 급락 저가 매수는 매우 잘못된 일"""
313,"예스24주가(053280), 28일 -3.39%변화…"
314,"액토즈소프트주가, 28일 -2.92%변동…"
315,"우진플라임주가, 28일 -1.94%변화…"
316,"한진칼, 경영권 분쟁 격화 조짐…주가 ↑"
317,"아주캐피탈주가, 28일 -1.67%변동…"
318,"레드캡투어주가, 28일 -3.13%변화…"
319,"제일테크노스주가, 28일 -3.04%변동"
320,"케이씨주가, 28일 -4.05%변동폭 보여"
321,"디씨엠주가(024090), 28일 -0.44%변동"
322,"조아제약주가(034940), 28일 -1.07%변화"
323,"서원주가(021050), 28일 3.02%변화…"
324,"케이씨피드주가, 28일 -4.33%변동…"
325,"극동유화주가(014530), 28일 -2.40%변화"
326,"HDC주가(012630), 28일 -1.63%변동폭 보여"
327,"에스원주가(012750), 28일 -1.09%변동…"
328,"유니켐주가, 28일 -3.94%변동폭 보여"
329,"'제일바이오' 10% 이상 상승, 주가 반등 시도, 단기 이평선 역배열 구간"
330,"참엔지니어링주가, 28일 -4.63%변화"
331,"사조동아원주가, 28일 -0.48%변화…"
332,신천지發 3차감염 쏟아질 듯…이번주가 최대 고비
333,"크라운제과우주가, 28일 -2.25%변동…"
334,"삼성전자우주가, 28일 -2.52%변화…"
335,"동부건설주가(005960), 28일 0.77%변동"
336,"삼진제약주가(005500), 28일 -3.16%변화"
337,"씨티 ""美 주가 12% 더 떨어질수도"""
338,"넥센타이어, 현 주가보다 배 가량 상승여력"
339,"영진약품주가(003520), 28일 -1.92%변화"
340,"'에스와이' 10% 이상 상승, 주가 상승세, 단기 이평선 역배열 구간"
341,"LG화학주가, 28일 -3.22%변동폭 보여"
342,"한전KPS주가(051600), 28일 0.45%변화"
343,"동서주가, 28일 -1.57%변동폭 보여"
344,"대교우B주가(019685), 28일 -2.08%변동"
345,"쎌마테라퓨틱스주가, 28일 -6.03%변동"
346,"세종메디칼주가(258830), 28일 -3.10%변화…"
347,"엠플러스주가, 28일 -6.14%변동폭 보여"
348,"디와이주가(013570), 28일 -2.17%변화…"
349,"방탄소년단, 英·美 앨범 차트 석권…디피씨 주가 급상승"
350,"S-Oil우주가(010955), 28일 -3.52%변화…"
351,"민앤지주가(214180), 28일 -4.12%변동폭 보여"
352,"한솔PNS주가, 28일 -4.06%변동폭 보여"
353,"코아스템주가(166480), 28일 -4.81%변화…"
354,"알서포트주가(131370), 28일 -2.43%변동…"
355,"디에이치피코리아주가, 28일 -2.60%변화…"
356,"대한과학주가(131220), 28일 -2.95%변화…"
357,"넥스트아이주가(137940), 28일 -6.75%변동"
358,"포스코케미칼 목표주가 높아져, ""철강 생산 과정 부산물의 자원화"""
359,"휴맥스주가(115160), 28일 -4.08%변동폭 보여"
360,"인포바인주가(115310), 28일 -0.75%변동…"
361,LCD 올라도…힘 못쓰는 LG디스플레이 주가
362,"신세계푸드 목표주가 낮아져, ""코로나19로 단기 실적악화 불가피"""
363,"아미코젠주가(092040), 28일 -2.37%변화…"
364,"유니테스트주가(086390), 28일 -4.44%변화…"
365,"우진아이엔에스주가, 28일 -2.67%변동…"
366,"알서포트 주가 급등, 코로나19로 재택근무 관련 서비스 이용 늘어"
367,"옴니텔주가(057680), 28일 -3.40%변동폭 보여"
368,"한국맥널티주가(222980), 28일 -1.20%변화…"
369,"유신주가(054930), 28일 -2.94%변동폭 보여…"
370,"버크셔 해서웨이 주가, 2009년 이후 최악"
371,"“넥센타이어, 현 주가보다 86% 상승 여력있다”"
372,"SKC코오롱PI주가(178920), 28일 -3.21%변동"
373,"아바텍주가(149950), 28일 -2.85%변동폭 보여"
374,"인프라웨어주가(041020), 28일 -4.17%변화"
375,"에스엠주가, 28일 -2.33%변동폭 보여…"
376,"에스텍파마주가(041910), 28일 -2.28%변동"
377,"에프에스티주가(036810), 28일 -4.36%변동"
378,"아이에이네트웍스주가, 28일 -2.20%변화"
379,"대성미생물주가(036480), 28일 0.68%변화…"
380,"'대성미생물' 10% 이상 상승, 주가 60일 이평선 상회, 단기·중기 이평선 역배열"
381,"비트컴퓨터주가(032850), 28일 -1.10%변동…"
382,"엠케이전자주가(033160), 28일 -4.60%변화"
383,"에스에너지주가(095910), 28일 -3.04%변동"
384,"대림제지주가(017650), 28일 -3.47%변화…"
385,"고려제약주가, 28일 -0.27%변동폭 보여…"
386,"네오티스주가, 28일 0.00%변동폭 보여…"
387,"한일사료주가, 28일 -1.19%변동폭 보여"
388,"원풍물산주가, 28일 -5.09%변동폭 보여…"
389,"유니크주가, 28일 -2.82%변동폭 보여…"
390,"삼일기업공사주가(002290), 28일 -2.78%변동"
391,"이화공영주가, 28일 -1.03%변동폭 보여…"
392,"SK케미칼우주가, 28일 -2.78%변동폭 보여"
393,"메리츠證 ""아이씨디, 중국 OLED 투자로 주가 리레이팅…목표가↑"""
394,"금호에이치티주가(214330), 28일 -4.16%변동"
395,"넥스트BT주가(065170), 28일 -2.16%변동…"
396,"씨에스윈드주가(112610), 28일 -2.22%변동"
397,"인터지스주가, 28일 -1.84%변동폭 보여"
398,"메타랩스주가, 28일 -3.76%변동폭 보여…"
399,"제주항공주가(089590), 28일 -1.45%변동…"
400,"옴니시스템주가(057540), 28일 -2.68%변동…"
401,"유진로봇주가, 28일 -4.63%변동폭 보여"
402,"'엔에스엔' 10% 이상 상승, 주가 상승 중, 단기간 골든크로스 형성"
403,"대아티아이주가(045390), 28일 -0.96%변동…"
404,"카카오주가(035720), 28일 -1.96%변동폭 보여"
405,"오공주가(045060), 28일 10.80%변동폭 보여…"
406,"세중주가(039310), 28일 -1.54%변동폭 보여…"
407,"파워넷주가(037030), 28일 -2.62%변동폭 보여"
408,"SFA반도체주가(036540), 28일 0.88%변화…"
409,"원익홀딩스주가(030530), 28일 -4.16%변화"
410,"사조씨푸드주가, 28일 -2.68%변동폭 보여"
411,"한국정보통신주가(025770), 28일 -2.34%변화"
412,"한국선재주가, 28일 -2.54%변동폭 보여…"
413,"삼천리자전거주가(024950), 28일 -5.59%변화"
414,"한신기계주가, 28일 -2.40%변동폭 보여"
415,"웰바이오텍주가(010600), 28일 -3.16%변동"
416,"메디앙스주가, 28일 1.68%변동폭 보여…"
417,"우리종금주가, 28일 -2.40%변동폭 보여"
418,"태영건설우주가, 28일 -2.79%변동폭 보여"
419,"대원전선우주가, 28일 1.46%변동폭 보여"
420,"효성티앤씨주가(298020), 28일 -2.96%변동"
421,"에스앤씨엔진그룹주가, 28일 0.73%변화…"
422,"일동제약주가(249420), 28일 -2.79%변동…"
423,"오상자이엘 주가 초반 상한가, 계열사의 코로나19 진단키트 판매"
424,"동일산업주가, 28일 -0.57%변동폭 보여…"
425,"그린케미칼주가, 28일 -0.91%변동폭 보여"
426,"아모레G우주가, 28일 -1.17%변동폭 보여…"
427,"삼성출판사주가, 28일 0.00%변동폭 보여…"
428,"LG전자주가(066570), 28일 -2.24%변동폭 보여"
429,"LG생활건강우주가(051905), 28일 -0.65%변동"
430,"삼성물산우B주가, 28일 -1.72%변동폭 보여"
431,"다우기술주가(023590), 28일 -2.99%변화…"
432,"동원금속주가(018500), 28일 -3.41%변화…"
433,"광전자주가(017900), 28일 -2.07%변동폭 보여"
434,코로나19에 도쿄 주가 3.6% 폭락…미·유럽도 3.5%대 급락
